"","today","region","district","hh_id","shed","a13","b01","b02","b02.1","b02.2","b02.3","b02.4","b02.5","b02.6","b02.7","b02.99","b03","b04","b05","b06","b07","b08","b09","b10","b11","b12","b13","b14","b14a","b15","b16","c05_dry","c05_rain","c05","c05a","c06_dry","c06_rain","c06","c06calc","c07","c07.11","c07.12","c07.13","c07.14","c07.15","c07.99","c07a","c08","d01","d02","d03","d04","d05","d06","d06a","d07","d08","d08.1","d08.2","d08.3","d08.4","d08.5","d08.99","d08a","e01","e02","e02a","e03","e04","e04a","e05","e06","e07","e18","e18a","e19","e20","e21","e22","e23","e24","e25","e26","e27","e28","f05","f06","f07","f08","f09","f10","f11a","f11b","f11c","f11c_other","f12","f13","f14","g01","g02","g03","g04","g05","g06","g07","g08","g09","g10","g11","g11.1","g11.2","g11.3","g11.4","g11.99","g11a","g12","g13","g13.1","g13.2","g13.3","g13.99","g13a","g14","g15"
"193","2020-12-04","Western","KIRUHURA","T_20","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",500,800,237250,"Liters",370,450,149650,-0.369230769230769,"11",1,0,0,0,0,0,"",2,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",3,NA,1,1,2,1,2,2,2,1,2,2,2,1,1,2,1,2,2,"",2,4,5,1,1,1,1,1,1,1,1,4,1,"4 3",0,0,1,1,0,"",4,"",NA,NA,NA,NA,"",3,2
"194","2020-12-01","Western","KIRUHURA","T_47","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",300,400,127750,"Liters",200,400,109500,-0.142857142857143,"11 14 12",1,1,0,1,0,0,"",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",2,3,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,"",3,1,0,1,2,1,2,2,2,2,2,1,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",2,4
"195","2020-11-30","Western","KIBOGA","T_196","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",150,200,63875,"Liters",180,220,73000,0.142857142857143,"11 99",1,0,0,0,0,1,"Feed",3,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,1,60,99,"His farm",3,NA,2,2,NA,2,2,2,2,2,2,2,2,1,1,1,1,2,2,"",2,2,3,2,2,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",1,3
"196","2020-12-05","Western","KYANKWANZI","T_305","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",300,300,109500,"Liters",400,600,182500,0.666666666666667,"11",1,0,0,0,0,0,"",3,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,4,"",2,NA,"",4,2,NA,1,"",3,NA,2,2,NA,1,2,1,1,1,1,1,1,2,2,NA,1,1,1,"Cans.",2,2,3,2,1,1,1,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",5,"1",1,0,0,0,"",1,5
"197","2020-12-01","Western","KIBOGA","T_169","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,300,73000,"Liters",250,400,118625,0.625,"11 99",1,0,0,0,0,1,"weather",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",1,1,"",2,NA,"",3,1,39,2,"",4,3,1,1,1,2,2,2,1,1,3,6,6,1,1,1,1,2,2,"",3,2,0,1,1,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,5
"198","2020-12-01","Western","KYANKWANZI","T_285","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,300,73000,"Liters",150,300,82125,0.125,"14 12 15",0,1,0,1,1,0,"",2,1,0,0,2,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",2,2,1,1,2,2,2,1,1,1,3,6,6,1,1,1,2,2,2,"",3,2,7,2,2,2,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,4
"199","2020-12-05","Western","KIRUHURA","T_16","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",600,800,255500,"Liters",450,750,219000,-0.142857142857143,"11 12 14",1,1,0,1,0,0,"",1,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",1,3,"",2,NA,"",4,1,999,1,"",1,3,1,1,1,1,2,2,1,1,4,6,6,2,2,NA,1,2,2,"",3,4,0,1,1,1,2,2,2,2,2,4,1,"2 1 4",1,1,0,1,0,"",4,"",NA,NA,NA,NA,"",4,2
"200","2020-12-03","Western","NAKASEKE","T_522","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",160,280,80300,"Liters",180,240,76650,-0.045454545454546,"",NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",1,2,"",1,2,"",2,1,40,1,"",2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,NA,1,2,2,"",2,2,99,2,2,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,2
"201","2020-12-04","Western","KIRUHURA","T_104","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",500,900,255500,"Liters",400,700,200750,-0.214285714285714,"14 11",1,0,0,1,0,0,"",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,1,14,1,"",3,NA,2,2,NA,1,2,1,1,1,4,2,2,1,1,1,1,2,2,"",3,4,10,1,1,1,1,1,1,1,2,4,1,"3 4 2 1",1,1,1,1,0,"",4,"",NA,NA,NA,NA,"",3,1
"202","2020-12-03","Western","NAKASEKE","T_567","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",200,300,91250,"Liters",200,350,100375,0.1,"",NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",2,2,NA,1,"",2,2,1,1,1,1,2,1,2,1,4,2,2,1,1,3,1,2,2,"",2,2,0,2,2,2,2,2,2,2,2,4,1,"2 3",0,1,1,0,0,"",1,"1",1,0,0,0,"",4,3
"203","2020-12-03","Western","NAKASEKE","T_647","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",300,450,136875,"Liters",400,500,164250,0.2,"11 99",1,0,0,0,0,1,"Favourable weather conditions.",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,1,18,1,"",2,3,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,"",2,2,1,2,2,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",1,4
"204","2020-12-02","Western","NAKASEKE","T_497","C",2,"2018-06-01","4 5",0,0,0,1,1,0,0,0,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"205","2020-12-04","Western","NAKASEKE","T_540","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",300,600,164250,"Liters",600,600,219000,0.333333333333333,"11",1,0,0,0,0,0,"",3,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",3,NA,2,2,NA,2,2,2,2,1,2,2,2,1,1,1,2,2,2,"",3,4,0,2,2,2,2,2,2,2,2,4,1,"4 3",0,0,1,1,0,"",4,"",NA,NA,NA,NA,"",4,2
"206","2020-12-01","Western","KYANKWANZI","T_378","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,90,34675,"Liters",75,150,41062.5,0.184210526315789,"11",1,0,0,0,0,0,"",3,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",4,2,NA,1,"",1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,"",5,2,20,2,2,2,2,2,2,2,2,4,1,"3 4",0,0,1,1,0,"",4,"",NA,NA,NA,NA,"",5,5
"207","2020-12-03","Western","MASINDI","T_409","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",180,100,51100,"Liters",80,40,21900,-0.571428571428571,"11 99",1,0,0,0,0,1,"Too many traders",1,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,1,80,1,"",2,2,2,2,NA,1,2,1,1,1,4,6,6,1,1,3,2,1,2,"",1,5,1,1,1,1,2,2,2,2,2,5,1,"2 3 4",0,1,1,1,0,"",4,"",NA,NA,NA,NA,"",4,5
"208","2020-12-02","Western","KIBOGA","T_223","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",350,450,146000,"Liters",250,350,109500,-0.25,"11",1,0,0,0,0,0,"",1,1,2,0,0,0,4,NA,1,"99",0,0,0,0,0,1,"Decrease in supply",2,NA,"",2,NA,"",2,2,NA,1,"",2,3,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,"",1,1,0,2,2,2,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",2,4
"209","2020-12-01","Western","MASINDI","T_428","",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",170,300,85775,"Liters",150,140,52925,-0.382978723404255,"11",1,0,0,0,0,0,"",1,2,NA,NA,NA,NA,NA,1,2,"99",0,0,0,0,0,1,"Got some work to do",2,NA,"",2,NA,"",3,2,NA,1,"",4,1,1,1,1,1,1,1,1,1,4,6,6,1,1,1,1,2,2,"",2,4,20,1,2,2,2,2,2,2,2,4,1,"4 2",0,1,0,1,0,"",4,"",NA,NA,NA,NA,"",4,3
"210","2020-12-02","Western","KIRUHURA","T_48","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",500,900,255500,"Liters",400,800,219000,-0.142857142857143,"11",1,0,0,0,0,0,"",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",2,2,NA,1,"",3,NA,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,2,"",3,2,0,2,2,2,2,2,2,2,2,4,1,"4 2 3",0,1,1,1,0,"",4,"",NA,NA,NA,NA,"",4,3
"211","2020-12-04","Western","KYANKWANZI","T_347","C",2,"2019-05-01","3",0,0,1,0,0,0,0,0,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"212","2020-12-04","Western","NAKASEKE","T_556","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",80,240,58400,"Liters",80,100,32850,-0.4375,"11 99",1,0,0,0,0,1,"Most cows are now  breast feeding grown calves.",3,1,1,0,0,0,4,NA,3,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",4,2,NA,1,"",3,NA,1,1,1,2,2,2,2,2,2,2,2,2,2,NA,1,1,2,"",2,4,0,1,1,1,2,2,2,2,2,4,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",1,4
"213","2020-12-03","Western","KIBOGA","T_310","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",300,500,146000,"Liters",350,500,155125,0.0625,"",NA,NA,NA,NA,NA,NA,"",NA,1,0,0,1,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,3,"",2,NA,"",4,1,30,2,"",3,NA,1,1,1,2,2,2,2,1,2,6,6,1,1,1,2,2,2,"",2,2,2,1,1,1,2,2,2,2,2,4,1,"3 4",0,0,1,1,0,"",4,"",NA,NA,NA,NA,"",4,4
"214","2020-12-01","Western","KIRUHURA","T_23","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",60,80,25550,"Liters",70,80,27375,0.071428571428572,"",NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",1,4,"",2,2,NA,1,"",3,NA,2,2,NA,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,"",3,4,0,1,2,2,2,2,2,2,2,4,1,"2 3 4",0,1,1,1,0,"",4,"",NA,NA,NA,NA,"",4,2
"215","2020-12-04","Western","NAKASEKE","T_570","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",125,200,59312.5,"Liters",60,100,29200,-0.507692307692308,"99 13 14 15 11",1,0,1,1,1,1,"Poor payments of diary Authorities",2,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",1,99,"Money lender",3,2,NA,1,"",4,2,2,2,NA,2,2,2,1,2,4,6,6,2,2,NA,2,2,2,"",3,3,6,1,1,1,2,1,1,2,2,4,1,"3 2 4",0,1,1,1,0,"",4,"",NA,NA,NA,NA,"",3,2
"216","2020-12-04","Western","KYANKWANZI","T_265","C",2,"2020-07-01","4",0,0,0,1,0,0,0,0,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"217","2020-12-04","Western","KYANKWANZI","T_355","C",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"218","2020-12-04","Western","KYANKWANZI","T_270","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",80,100,32850,"Liters",80,100,32850,0,"",NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,1,3,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",5,1,100,1,"",2,3,2,2,NA,2,2,2,1,1,2,6,6,2,2,NA,1,2,2,"",2,1,0,2,2,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,5
"219","2020-12-01","Western","KIBOGA","T_224","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",90,140,41975,"Liters",100,160,47450,0.130434782608696,"14 11",1,0,0,1,0,0,"",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",2,1,15,2,"",1,2,1,1,1,2,2,1,1,2,1,6,6,1,1,1,1,2,2,"",2,1,0,2,2,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",1,"2",0,1,0,0,"",3,4
"220","2020-12-02","Western","NAKASEKE","T_464","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",130,240,67525,"Liters",180,200,69350,0.027027027027027,"",NA,NA,NA,NA,NA,NA,"",NA,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,2,"",1,2,"",3,1,30,1,"",3,NA,1,1,1,2,2,2,1,1,4,6,6,1,1,1,2,2,2,"",3,4,3,1,1,1,2,1,1,1,2,4,1,"4",0,0,0,1,0,"",4,"",NA,NA,NA,NA,"",3,4
"221","2020-12-01","Western","KIBOGA","T_372","C",2,"2018-11-01","4 5",0,0,0,1,1,0,0,0,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"222","2020-12-05","Western","KIRUHURA","T_32","",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",500,800,237250,"Liters",600,500,200750,-0.153846153846154,"11 99",1,0,0,0,0,1,"weather  ",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",3,NA,2,2,NA,1,1,1,1,1,4,1,1,1,1,1,1,1,1,"motorbick",3,3,0,2,2,2,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",2,2
"223","2020-12-03","Western","MBARARA","T_118","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",120,230,63875,"Liters",50,180,41975,-0.342857142857143,"13 11 14",1,0,1,1,0,0,"",2,1,2,0,2,0,4,NA,2,"5 3",0,0,1,0,1,0,"",1,5,"",1,5,"",4,2,NA,1,"",4,2,2,2,NA,2,2,2,1,1,2,6,6,1,1,1,1,2,1,"Trainings about  Sanitations.",3,4,2,1,1,1,2,1,1,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,3
"224","2020-12-04","Western","KIRUHURA","T_74","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",130,150,51100,"Liters",130,140,49275,-0.035714285714286,"",NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",5,2,NA,2,"",3,NA,1,1,1,2,2,2,2,2,4,6,6,2,2,NA,1,1,1,"Cans",2,4,0,2,2,1,1,1,2,2,2,4,1,"3 2",0,1,1,0,0,"",4,"",NA,NA,NA,NA,"",4,5
"225","2020-12-02","Western","KIRUHURA","T_126","SW",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"226","2020-12-04","Western","KYANKWANZI","T_297","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",600,800,255500,"Liters",600,800,255500,0,"",NA,NA,NA,NA,NA,NA,"",NA,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",2,3,2,2,NA,2,2,2,2,1,4,1,2,2,2,NA,2,2,2,"",2,99,99,2,2,2,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",2,1
"227","2020-12-03","Western","NAKASEKE","T_606","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",400,500,164250,"Liters",280,350,114975,-0.3,"14 13 12 11 15",1,1,1,1,1,0,"",1,1,2,0,0,0,4,NA,1,"4",0,0,0,1,0,0,"",1,3,"",1,3,"",3,2,NA,1,"",2,1,1,1,1,2,1,1,1,1,4,6,6,1,1,3,1,2,2,"",3,3,20,1,1,1,1,1,2,2,2,5,1,"4 3 1",1,0,1,1,0,"",4,"",NA,NA,NA,NA,"",4,4
"228","2020-12-03","Western","NAKASEKE","T_661","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",30,60,16425,"Liters",30,20,9125,-0.444444444444444,"99 11",1,0,0,0,0,1,"Cows  are not being miked.",3,1,2,0,0,0,5,NA,2,"99",0,0,0,0,0,1,"Children are at home so they do the work that the other workers were doing before.",2,NA,"",1,1,"",4,2,NA,99,"His own farm.",3,NA,2,2,NA,2,2,2,2,2,4,2,4,1,1,1,2,2,2,"",4,4,0,1,1,1,2,2,2,2,2,4,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,2
"229","2020-12-01","Western","KIRUHURA","T_36","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",30,30,10950,"Liters",0,0,0,-1,"11 99",1,0,0,0,0,1,"d'air y   was always full",2,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",1,3,"",2,NA,"",3,1,150,99,"from his farm",3,NA,1,1,1,2,2,2,2,2,3,2,2,1,1,1,2,2,2,"",3,5,0,1,1,1,1,1,1,2,2,5,1,"3 2",0,1,1,0,0,"",4,"",NA,NA,NA,NA,"",2,2
"230","2020-12-01","Western","KYANKWANZI","T_274","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",350,600,173375,"Liters",350,600,173375,0,"",NA,NA,NA,NA,NA,NA,"",NA,1,1,0,0,0,2,NA,3,"",NA,NA,NA,NA,NA,NA,"",1,2,"",2,NA,"",4,1,8,1,"",1,3,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1,2,2,"",1,2,0,1,1,1,1,2,2,2,2,4,1,"4 3 2",0,1,1,1,0,"",4,"",NA,NA,NA,NA,"",5,2
"231","2020-12-05","Western","KYANKWANZI","T_302","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",170,200,67525,"Liters",180,210,71175,0.054054054054054,"",NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,1,2,"5 4",0,0,0,1,1,0,"",1,5,"",2,NA,"",4,1,20,99,"From my farm",2,1,1,1,1,1,2,1,1,1,4,6,6,1,1,1,1,2,2,"",3,4,5,1,1,1,1,1,1,1,1,4,1,"4 3",0,0,1,1,0,"",4,"",NA,NA,NA,NA,"",5,4
"232","2020-12-04","Western","KYANKWANZI","T_343","C",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
